# SDSS (AB)                                                       
#  filters spectra  num Av  num Rv version
#        5     902      13       1       2
# lgTef  logg  Fe_H a_Fe   Av   Rv               SDSS_u               SDSS_g               SDSS_r               SDSS_i               SDSS_z
3.74207  0.00  0.00  0.0 6.00 3.10             -11.5583              -7.4043              -4.8531              -3.2770              -2.1897
3.74207  0.50  0.00  0.0 6.00 3.10             -11.4759              -7.4092              -4.8632              -3.2857              -2.2028
3.74207  1.00  0.00  0.0 6.00 3.10             -11.4364              -7.4226              -4.8807              -3.3047              -2.2211
3.74207  1.50  0.00  0.0 6.00 3.10             -11.3574              -7.4251              -4.8872              -3.3098              -2.2283
3.74207  2.00  0.00  0.0 6.00 3.10             -11.2465              -7.4201              -4.8862              -3.3062              -2.2284
3.74207  2.50  0.00  0.0 6.00 3.10             -11.1884              -7.4263              -4.8932              -3.3118              -2.2341
3.74207  3.00  0.00  0.0 6.00 3.10             -11.1461              -7.4319              -4.8985              -3.3161              -2.2382
3.74207  3.50  0.00  0.0 6.00 3.10             -11.1185              -7.4365              -4.9016              -3.3183              -2.2403
3.74207  4.00  0.00  0.0 6.00 3.10             -11.1088              -7.4404              -4.9025              -3.3187              -2.2407
3.74207  4.50  0.00  0.0 6.00 3.10             -11.1089              -7.4386              -4.8981              -3.3145              -2.2372
3.74207  5.00  0.00  0.0 6.00 3.10             -11.1414              -7.4439              -4.8959              -3.3119              -2.2351
3.74207  5.50  0.00  0.0 6.00 3.10             -10.8250              -7.5618              -4.9824              -3.3430              -2.2412
3.74207  6.00  0.00  0.0 6.00 3.10             -10.8250              -7.5618              -4.9824              -3.3430              -2.2412
3.74207  6.50  0.00  0.0 6.00 3.10             -10.6734              -7.5212              -5.0121              -3.4021              -2.2882
3.74207  7.00  0.00  0.0 6.00 3.10             -10.7149              -7.5116              -4.9960              -3.3856              -2.2735
3.74207  7.50  0.00  0.0 6.00 3.10             -10.7722              -7.5019              -4.9796              -3.3695              -2.2595
3.74207  8.00  0.00  0.0 6.00 3.10             -10.8354              -7.4938              -4.9639              -3.3550              -2.2470
3.74207  8.50  0.00  0.0 6.00 3.10             -10.8926              -7.4878              -4.9492              -3.3422              -2.2361
3.74207  9.00  0.00  0.0 6.00 3.10             -10.9435              -7.4825              -4.9345              -3.3300              -2.2260
3.74207  9.50  0.00  0.0 6.00 3.10             -10.9930              -7.4768              -4.9186              -3.3168              -2.2153
3.80860 -1.00  0.00  0.0 6.00 3.10             -10.3847              -7.4044              -4.9952              -3.4551              -2.4277
3.80860 -0.50  0.00  0.0 6.00 3.10             -10.3847              -7.4044              -4.9952              -3.4551              -2.4277
3.80860  0.00  0.00  0.0 6.00 3.10             -12.9081              -8.1466              -5.4714              -3.8928              -2.7762
3.80860  0.50  0.00  0.0 6.00 3.10             -10.7228              -7.1010              -4.8848              -3.4480              -2.3866
3.80860  1.00  0.00  0.0 6.00 3.10             -10.7325              -7.1248              -4.8799              -3.4348              -2.3897
3.80860  1.50  0.00  0.0 6.00 3.10             -10.7087              -7.1453              -4.8820              -3.4279              -2.3967
3.80860  2.00  0.00  0.0 6.00 3.10             -10.6749              -7.1661              -4.8883              -3.4256              -2.4052
3.80860  2.50  0.00  0.0 6.00 3.10             -10.6386              -7.1872              -4.8970              -3.4267              -2.4137
3.80860  3.00  0.00  0.0 6.00 3.10             -10.5937              -7.2067              -4.9055              -3.4280              -2.4203
3.80860  3.50  0.00  0.0 6.00 3.10             -10.5522              -7.2245              -4.9137              -3.4302              -2.4253
3.80860  4.00  0.00  0.0 6.00 3.10             -10.5147              -7.2401              -4.9203              -3.4317              -2.4282
3.80860  4.50  0.00  0.0 6.00 3.10             -10.4843              -7.2519              -4.9241              -3.4317              -2.4286
3.80860  5.00  0.00  0.0 6.00 3.10             -10.4646              -7.2599              -4.9247              -3.4294              -2.4265
3.80860  5.50  0.00  0.0 6.00 3.10             -10.3847              -7.4044              -4.9952              -3.4551              -2.4277
3.80860  6.00  0.00  0.0 6.00 3.10             -10.3847              -7.4044              -4.9952              -3.4551              -2.4277
3.80860  6.50  0.00  0.0 6.00 3.10             -10.2410              -7.4014              -5.0750              -3.5610              -2.5186
3.80860  7.00  0.00  0.0 6.00 3.10             -10.2302              -7.3952              -5.0670              -3.5511              -2.5094
3.80860  7.50  0.00  0.0 6.00 3.10             -10.2240              -7.3856              -5.0558              -3.5381              -2.4977
3.80860  8.00  0.00  0.0 6.00 3.10             -10.2260              -7.3726              -5.0405              -3.5216              -2.4827
3.80860  8.50  0.00  0.0 6.00 3.10             -10.2388              -7.3563              -5.0216              -3.5020              -2.4652
3.80860  9.00  0.00  0.0 6.00 3.10             -10.2644              -7.3385              -5.0004              -3.4813              -2.4470
3.80860  9.50  0.00  0.0 6.00 3.10             -10.3011              -7.3214              -4.9787              -3.4619              -2.4300
3.87961 -1.00  0.00  0.0 6.00 3.10             -10.0805              -7.3547              -5.0985              -3.6465              -2.6844
3.87961 -0.50  0.00  0.0 6.00 3.10             -10.0805              -7.3547              -5.0985              -3.6465              -2.6844
3.87961  0.00  0.00  0.0 6.00 3.10             -10.0805              -7.3547              -5.0985              -3.6465              -2.6844
3.87961  0.50  0.00  0.0 6.00 3.10             -10.5879              -7.2014              -5.1168              -3.7720              -2.7311
3.87961  1.00  0.00  0.0 6.00 3.10             -10.2486              -6.9875              -5.0186              -3.7035              -2.6666
3.87961  1.50  0.00  0.0 6.00 3.10             -10.2995              -6.9903              -5.0168              -3.6948              -2.6729
3.87961  2.00  0.00  0.0 6.00 3.10             -10.3423              -7.0010              -5.0114              -3.6808              -2.6786
3.87961  2.50  0.00  0.0 6.00 3.10             -10.3681              -7.0231              -5.0052              -3.6634              -2.6819
3.87961  3.00  0.00  0.0 6.00 3.10             -10.3714              -7.0535              -5.0001              -3.6462              -2.6835
3.87961  3.50  0.00  0.0 6.00 3.10             -10.3569              -7.0846              -5.0032              -3.6366              -2.6884
3.87961  4.00  0.00  0.0 6.00 3.10             -10.3302              -7.1154              -5.0123              -3.6329              -2.6947
3.87961  4.50  0.00  0.0 6.00 3.10             -10.3001              -7.1491              -5.0274              -3.6365              -2.7031
3.87961  5.00  0.00  0.0 6.00 3.10             -10.2530              -7.1742              -5.0362              -3.6347              -2.7042
3.87961  5.50  0.00  0.0 6.00 3.10             -10.0805              -7.3547              -5.0985              -3.6465              -2.6844
3.87961  6.00  0.00  0.0 6.00 3.10             -10.0805              -7.3547              -5.0985              -3.6465              -2.6844
3.87961  6.50  0.00  0.0 6.00 3.10             -10.1044              -7.3663              -5.1942              -3.7667              -2.7945
3.87961  7.00  0.00  0.0 6.00 3.10             -10.0685              -7.3727              -5.1953              -3.7630              -2.7897
3.87961  7.50  0.00  0.0 6.00 3.10             -10.0357              -7.3752              -5.1959              -3.7594              -2.7854
3.87961  8.00  0.00  0.0 6.00 3.10             -10.0053              -7.3734              -5.1945              -3.7544              -2.7801
3.87961  8.50  0.00  0.0 6.00 3.10              -9.9780              -7.3671              -5.1900              -3.7466              -2.7725
3.87961  9.00  0.00  0.0 6.00 3.10              -9.9542              -7.3549              -5.1803              -3.7339              -2.7607
3.87961  9.50  0.00  0.0 6.00 3.10              -9.9355              -7.3363              -5.1647              -3.7156              -2.7441
3.95520 -1.00  0.00  0.0 6.00 3.10              -9.9124              -7.4118              -5.2909              -3.9155              -3.0100
3.95520 -0.50  0.00  0.0 6.00 3.10              -9.9124              -7.4118              -5.2909              -3.9155              -3.0100
3.95520  0.00  0.00  0.0 6.00 3.10              -9.9124              -7.4118              -5.2909              -3.9155              -3.0100
3.95520  0.50  0.00  0.0 6.00 3.10              -9.9124              -7.4118              -5.2909              -3.9155              -3.0100
3.95520  1.00  0.00  0.0 6.00 3.10             -10.2248              -7.2953              -5.3501              -4.0681              -3.0991
3.95520  1.50  0.00  0.0 6.00 3.10             -10.0474              -7.1636              -5.2660              -4.0022              -3.0471
