 ID    x    y  bsize          mjd    zpt  fluxADU  flux_err  X2norm  Npix  Nmask         Jyas2    Jyas2_err     SB   SB_err                                                                fitsfile   skip  imID filter CONVOL00 PHOTNORM  KSUM00  FSIG00  FSCAT00  FWHM  M5SIGMA  SKYADU   muJyas2  muJyas2_err  im_expnum  g_ixs_flag      peak_loc good_image      new_mjd  new_muJyas2  new_muJyas2_err
  7 2089 2314      3 60997.333880 30.494    36.30      6.95    0.72     9      9  1.147000e-06 2.197000e-07 23.751 0.207918 ec0915.251118.1436430_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   932      g TEMPLATE        t  0.6563   1.464    0.136 4.271   22.949   656.0  1.147000       0.2197    1436430        True  60279.329296       True 60997.333880     1.162823         0.219368
  5 2046 2311      3 61129.083466 30.494    20.12      8.22    2.58     9      9  6.361000e-07 2.599000e-07    NaN      NaN ec0915.260330.1467841_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1107      g TEMPLATE        t  1.1433   1.225    0.091 3.229   23.027  3341.0  0.636100       0.2599    1467841        True   60410.27134       True 60998.524314     1.395687         0.424479
  8 2046 2321      3 61006.277204 30.494    10.04      3.98    1.62     9      9  3.175000e-07 1.258000e-07    NaN      NaN ec0915.251127.1438961_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   946      g TEMPLATE        t  1.1193   1.550    0.174 4.634   23.462   664.0  0.317500       0.1258    1438961        True  60267.603143       True 60998.597254     0.812178         0.184886
  3 2057 2298      3 61136.296079 30.494     4.97      8.65    0.63     9      9  1.572000e-07 2.733000e-07    NaN      NaN ec0915.260406.1471991_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1123      g TEMPLATE        t  1.0589   1.147    0.050 5.706   22.306  3478.0  0.157200       0.2733    1471991        True  60431.769287       True 60999.016971     0.545064         0.474609
  9 2059 2321      3 60997.308842 30.494     4.47      6.67    1.75     9      9  1.414000e-07 2.107000e-07    NaN      NaN ec0915.251118.1436418_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   928      g TEMPLATE        t  0.6175   1.480    0.149 4.125   22.930   643.0  0.141400       0.2107    1436418        True  60240.242119       True 60999.228830     0.345570         0.306083
  9 2059 2321      3 60997.333880 30.494    32.53      6.44    1.18     9      9  1.028000e-06 2.037000e-07 23.870 0.215031 ec0915.251118.1436430_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   932      g TEMPLATE        t  0.6563   1.464    0.136 4.271   22.949   656.0  1.028000       0.2037    1436430        True  60240.242119       True 60999.253868     1.633530         0.295914
  5 2046 2311      3 61130.128063 30.494    -4.09     10.05    0.53     9      9 -1.294000e-07 3.176000e-07    NaN      NaN ec0915.260331.1468409_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1111      g TEMPLATE        t  1.1427   1.153    0.068 3.633   22.651  4556.0 -0.129400       0.3176    1468409        True   60410.27134       True 60999.568911     0.145442         0.518717
  3 2057 2298      3 61137.226700 30.494     1.36      6.93    1.62     9      9  4.292000e-08 2.191000e-07    NaN      NaN ec0915.260407.1472321_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1127      g TEMPLATE        t  1.1205   1.305    0.100 3.989   23.061  2036.0  0.042920       0.2191    1472321        True  60431.769287       True 60999.947592     0.346607         0.380486
  6 2057 2313      3 61020.286184 30.494    15.19      6.06    0.39     9      6  4.802000e-07 1.914000e-07    NaN      NaN ec0915.251211.1440109_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   950      g TEMPLATE        t  1.1545   1.335    0.138 5.052   22.947  1408.0  0.480200       0.1914    1440109        True  60288.123911       True 61000.126315     0.571641         0.262641
  3 2057 2298      3 61138.030981 30.494     5.08      3.48    0.26     9      9  1.605000e-07 1.102000e-07    NaN      NaN ec0915.260408.1472681_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1131      g TEMPLATE        t  1.1409   1.656    0.193 5.596   23.367   533.0  0.160500       0.1102    1472681        True  60431.769287       True 61000.751873     0.550795         0.191372
  6 2057 2313      3 61021.242039 30.494    28.41      5.19    0.77     9      9  8.981000e-07 1.641000e-07 24.017 0.198395 ec0915.251212.1440482_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   954      g TEMPLATE        t  1.1146   1.311    0.095 6.363   22.873  1060.0  0.898100       0.1641    1440482        True  60288.123911       True 61001.082170     1.145087         0.225179
  3 2057 2298      3 61139.230579 30.494     7.75     21.68    0.11     6      0  2.450000e-07 6.853000e-07    NaN      NaN ec0915.260409.1473233_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1135      g TEMPLATE        t  1.1049   1.400    0.120 3.962   23.302  1213.0  0.245000       0.6853    1473233        True  60431.769287       True 61001.951471     0.697537         1.190084
  5 2046 2311      3 61133.300414 30.494    -0.10     12.11    0.22     9      9 -3.034000e-09 3.827000e-07    NaN      NaN ec0915.260403.1470387_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1115      g TEMPLATE        t  1.0772   1.111    0.055 4.938   21.921  7617.0 -0.003034       0.3827    1470387        True   60410.27134       True 61002.741262     0.351828         0.625041
  3 2057 2298      3 61140.224374 30.494     8.45      4.59    0.40     9      9  2.670000e-07 1.450000e-07    NaN      NaN ec0915.260410.1473581_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1139      g TEMPLATE        t  1.1014   1.480    0.141 4.410   23.328   931.0  0.267000       0.1450    1473581        True  60431.769287       True 61002.945266     0.735742         0.251805
  7 2089 2314      3 61003.308762 30.494    33.83      3.92    0.84     9      9  1.069000e-06 1.238000e-07 23.827 0.125739 ec0915.251124.1438188_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   942      g TEMPLATE        t  1.0841   1.702    0.226 4.540   23.547   553.0  1.069000       0.1238    1438188        True  60279.329296       True 61003.308762     1.084940         0.123613
  5 2046 2311      3 61135.296819 30.494     1.82     10.26    0.27     9      9  5.740000e-08 3.243000e-07    NaN      NaN ec0915.260405.1471487_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1119      g TEMPLATE        t  1.0809   1.150    0.064 4.958   22.253  4666.0  0.057400       0.3243    1471487        True   60410.27134       True 61004.737667     0.450531         0.529659
  9 2059 2321      3 61003.308762 30.494    13.98      3.76    1.07     9      9  4.419000e-07 1.187000e-07 24.787 0.291635 ec0915.251124.1438188_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   942      g TEMPLATE        t  1.0841   1.702    0.226 4.540   23.547   553.0  0.441900       0.1187    1438188        True  60240.242119       True 61005.228750     0.782105         0.172435
  5 2046 2311      3 61136.296079 30.494    11.63      8.70    1.79     9      9  3.676000e-07 2.750000e-07    NaN      NaN ec0915.260406.1471991_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1123      g TEMPLATE        t  1.0589   1.147    0.050 5.706   22.306  3478.0  0.367600       0.2750    1471991        True   60410.27134       True 61005.736927     0.957162         0.449141
  7 2089 2314      3 61006.277204 30.494    26.31      4.30    0.78     9      9  8.317000e-07 1.360000e-07 24.100 0.177559 ec0915.251127.1438961_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   946      g TEMPLATE        t  1.1193   1.550    0.174 4.634   23.462   664.0  0.831700       0.1360    1438961        True  60279.329296       True 61006.277204     0.847999         0.135795
 10 2083 2323      3 60961.375824 30.494    26.90      7.19    2.26     9      9  8.503000e-07 2.272000e-07 24.076 0.290147 ec0915.251013.1425143_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   884      g TEMPLATE        t  1.0739   1.111    0.046 6.734   22.318  2518.0  0.850300       0.2272    1425143        True  60228.515966       True 61006.495531     0.923548         0.202952
  5 2046 2311      3 61137.226700 30.494    11.31      6.87    0.94     9      9  3.575000e-07 2.171000e-07    NaN      NaN ec0915.260407.1472321_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1127      g TEMPLATE        t  1.1205   1.305    0.100 3.989   23.061  2036.0  0.357500       0.2171    1472321        True   60410.27134       True 61006.667548     0.940666         0.354576
  6 2057 2313      3 61027.252971 30.494    20.23      3.71    1.55     9      9  6.396000e-07 1.174000e-07 24.385 0.199326 ec0915.251218.1442192_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   958      g TEMPLATE        t  1.1244   1.892    0.273 4.064   23.710   534.0  0.639600       0.1174    1442192        True  60288.123911       True 61007.093102     0.790371         0.161097
  5 2046 2311      3 61138.030981 30.494    13.73      3.67    1.12     9      9  4.339000e-07 1.160000e-07 24.807 0.290283 ec0915.260408.1472681_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1131      g TEMPLATE        t  1.1409   1.656    0.193 5.596   23.367   533.0  0.433900       0.1160    1472681        True   60410.27134       True 61007.471829     1.065446         0.189456
  9 2059 2321      3 61006.277204 30.494    22.39      3.79    1.14     9      9  7.076000e-07 1.198000e-07 24.276 0.183751 ec0915.251127.1438961_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   946      g TEMPLATE        t  1.1193   1.550    0.174 4.634   23.462   664.0  0.707600       0.1198    1438961        True  60240.242119       True 61008.197192     1.168086         0.174033
  5 2046 2311      3 61139.230579 30.494     4.11      5.15    1.10     9      9  1.299000e-07 1.627000e-07    NaN      NaN ec0915.260409.1473233_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1135      g TEMPLATE        t  1.1049   1.400    0.120 3.962   23.302  1213.0  0.129900       0.1627    1473233        True   60410.27134       True 61008.671427     0.568941         0.265728
  5 2046 2311      3 61140.224374 30.494     6.83      5.25    2.15     9      9  2.159000e-07 1.659000e-07    NaN      NaN ec0915.260410.1473581_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000  1139      g TEMPLATE        t  1.1014   1.480    0.141 4.410   23.328   931.0  0.215900       0.1659    1473581        True   60410.27134       True 61009.665222     0.709400         0.270954
 10 2083 2323      3 60967.363890 30.494    29.52      4.48    3.31     9      9  9.333000e-07 1.415000e-07 23.975 0.164633 ec0915.251019.1427078_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   888      g TEMPLATE        t  1.0945   1.499    0.141 5.138   23.261   768.0  0.933300       0.1415    1427078        True  60228.515966       True 61012.483597     0.997690         0.126399
  8 2046 2321      3 61020.286184 30.494    11.83      5.40    0.41     9      9  3.739000e-07 1.708000e-07    NaN      NaN ec0915.251211.1440109_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   950      g TEMPLATE        t  1.1545   1.335    0.138 5.052   22.947  1408.0  0.373900       0.1708    1440109        True  60267.603143       True 61012.606234     0.895068         0.251021
  6 2057 2313      3 61033.218233 30.494    20.35      4.00    0.91     9      9  6.433000e-07 1.264000e-07 24.379 0.213349 ec0915.251224.1443755_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   966      g TEMPLATE        t  1.1226   1.690    0.203 4.191   23.617   593.0  0.643300       0.1264    1443755        True  60288.123911       True 61013.058364     0.795449         0.173447
  8 2046 2321      3 61021.242039 30.494    -0.18      4.77    1.51     9      9 -5.841000e-09 1.509000e-07    NaN      NaN ec0915.251212.1440482_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   954      g TEMPLATE        t  1.1146   1.311    0.095 6.363   22.873  1060.0 -0.005841       0.1509    1440482        True  60267.603143       True 61013.562089     0.336971         0.221774
  6 2057 2313      3 61036.204880 30.494    25.77      4.53    0.45     9      9  8.147000e-07 1.432000e-07 24.123 0.190807 ec0915.251227.1444591_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   971      g TEMPLATE        t  1.0975   1.599    0.185 4.091   23.564   664.0  0.814700       0.1432    1444591        True  60288.123911       True 61016.045011     1.030645         0.196500
  6 2057 2313      3 61039.198639 30.494    15.53      8.00    0.60     9      9  4.908000e-07 2.530000e-07    NaN      NaN ec0915.251230.1445380_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   975      g TEMPLATE        t  1.0852   1.161    0.052 5.817   22.486  2347.0  0.490800       0.2530    1445380        True  60288.123911       True 61019.038770     0.586187         0.347169
 10 2083 2323      3 60974.360236 30.494    28.97      4.65    1.03     9      9  9.156000e-07 1.470000e-07 23.996 0.174350 ec0915.251026.1429258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   897      g TEMPLATE        t  1.1004   1.480    0.162 4.919   23.242   850.0  0.915600       0.1470    1429258        True  60228.515966       True 61019.479943     0.981879         0.131312
  8 2046 2321      3 61027.252971 30.494     8.63      4.01    1.92     9      9  2.727000e-07 1.266000e-07    NaN      NaN ec0915.251218.1442192_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   958      g TEMPLATE        t  1.1244   1.892    0.273 4.064   23.710   534.0  0.272700       0.1266    1442192        True  60267.603143       True 61019.573021     0.746336         0.186061
  7 2089 2314      3 61020.286184 30.494    28.51      5.97    1.15     9      9  9.011000e-07 1.886000e-07 24.013 0.227221 ec0915.251211.1440109_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   950      g TEMPLATE        t  1.1545   1.335    0.138 5.052   22.947  1408.0  0.901100       0.1886    1440109        True  60279.329296       True 61020.286184     0.917294         0.188315
  7 2089 2314      3 61021.242039 30.494    33.59      5.26    1.77     9      9  1.062000e-06 1.663000e-07 23.835 0.170128 ec0915.251212.1440482_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   954      g TEMPLATE        t  1.1146   1.311    0.095 6.363   22.873  1060.0  1.062000       0.1663    1440482        True  60279.329296       True 61021.242039     1.077951         0.166049
 10 2083 2323      3 60976.358281 30.494    34.41      4.41    2.12     9      9  1.088000e-06 1.394000e-07 23.809 0.139180 ec0915.251028.1430082_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   902      g TEMPLATE        t  1.1083   1.526    0.167 4.205   23.444   805.0  1.088000       0.1394    1430082        True  60228.515966       True 61021.477988     1.135880         0.124523
  9 2059 2321      3 61020.286184 30.494    22.45      5.37    0.61     9      9  7.095000e-07 1.699000e-07 24.273 0.259927 ec0915.251211.1440109_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   950      g TEMPLATE        t  1.1545   1.335    0.138 5.052   22.947  1408.0  0.709500       0.1699    1440109        True  60240.242119       True 61022.206172     1.170846         0.246813
  6 2057 2313      3 61043.191391 30.494    38.77     13.45    0.37     9      9  1.226000e-06 4.252000e-07    NaN      NaN ec0915.260103.1446258_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   979      g TEMPLATE        t  1.1406   1.095    0.042 5.243   21.920  8644.0  1.226000       0.4252    1446258        True  60288.123911       True 61023.031522     1.595035         0.583463
  9 2059 2321      3 61021.242039 30.494    12.01      4.92    2.15     9      9  3.797000e-07 1.555000e-07    NaN      NaN ec0915.251212.1440482_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   954      g TEMPLATE        t  1.1146   1.311    0.095 6.363   22.873  1060.0  0.379700       0.1555    1440482        True  60240.242119       True 61023.162027     0.691748         0.225894
  6 2057 2313      3 61044.234640 30.494    32.57     11.18    0.88     9      9  1.030000e-06 3.534000e-07    NaN      NaN ec0915.260104.1446651_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   983      g TEMPLATE        t  1.1566   1.122    0.064 4.290   22.327  6303.0  1.030000       0.3534    1446651        True  60288.123911       True 61024.074771     1.326082         0.484939
  6 2057 2313      3 61045.260827 30.494    13.98     11.73    1.04     9      0  4.420000e-07 3.708000e-07    NaN      NaN ec0915.260105.1447045_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   987      g TEMPLATE        t  1.1759   1.132    0.064 4.305   22.548  4322.0  0.442000       0.3708    1447045        True  60288.123911       True 61025.100958     0.519223         0.508815
  8 2046 2321      3 61033.218233 30.494    12.59      3.97    0.32     9      9  3.978000e-07 1.256000e-07 24.901 0.342789 ec0915.251224.1443755_ooi_g_v1_N26_160306.523730_ooi_g_v1_N26.diff.fits 0x0000   966      g TEMPLATE        t  1.1226   1.690    0.203 4.191   23.617   593.0  0.397800       0.1256    1443755        True  60267.603143       True 61025.538283     0.930193         0.184592
